dpt,slug,name,clean_name,real_name,postal_code,insee_code,long_deg,lat_deg
70,bouhans-les-montbozon,BOUHANS-LES-MONTBOZON,bouhans les montbozon,Bouhans-lès-Montbozon,70230,70082,6.28333,47.4833
70,filain-70,FILAIN,filain,Filain,70230,70234,6.18333,47.5167
70,soing-cubry-charentenay,SOING-CUBRY-CHARENTENAY,soing cubry charentenay,Soing-Cubry-Charentenay,70130,70492,5.87862,47.5823
70,vy-le-ferroux,VY-LE-FERROUX,vy le ferroux,Vy-le-Ferroux,70130,70580,5.98333,47.5833
70,fleurey-les-faverney,FLEUREY-LES-FAVERNEY,fleurey les faverney,Fleurey-lès-Faverney,70160,70236,6.08333,47.75
70,magnoray,LE MAGNORAY,le magnoray,Le Magnoray,70000,70316,6.1,47.5333
70,arbecey,ARBECEY,arbecey,Arbecey,70160,70025,5.93333,47.7333
70,aynans,LES AYNANS,les aynans,Aynans,70200,70046,6.45,47.6167
70,montureux-et-prantigny,MONTUREUX-ET-PRANTIGNY,montureux et prantigny,Montureux-et-Prantigny,70100,70371,5.63333,47.5
70,montjustin-et-velotte,MONTJUSTIN-ET-VELOTTE,montjustin et velotte,Montjustin-et-Velotte,70110,70364,6.37389,47.6142
70,chenevrey-et-morogne,CHENEVREY-ET-MOROGNE,chenevrey et morogne,Chenevrey-et-Morogne,70150,70150,5.75,47.2833
70,dampierre-sur-salon,DAMPIERRE-SUR-SALON,dampierre sur salon,Dampierre-sur-Salon,70180,70198,5.68333,47.55
70,arsans,ARSANS,arsans,Arsans,70100,70030,5.63333,47.3667
70,esprels,ESPRELS,esprels,Esprels,70110,70219,6.36667,47.5333
70,vellemoz,VELLEMOZ,vellemoz,Vellemoz,70700,70538,5.8,47.4667
70,velle-le-chatel,VELLE-LE-CHATEL,velle le chatel,Velle-le-Châtel,70000,70536,6.05,47.6
70,barre-70,LA BARRE,la barre,La Barre,70190,70050,6.17973,47.4048
70,mersuay,MERSUAY,mersuay,Mersuay,70160,70343,6.13333,47.7833
70,barges-70,BARGES,barges,Barges,70500,70049,5.85,47.8667
70,noidans-les-vesoul,NOIDANS-LES-VESOUL,noidans les vesoul,Noidans-lès-Vesoul,70000,70388,6.13333,47.6167
70,montcey,MONTCEY,montcey,Montcey,70000,70358,6.23333,47.65
70,lure-70,LURE,lure,Luré,70200,70310,6.5,47.6833
70,villers-sur-saulnot,VILLERS-SUR-SAULNOT,villers sur saulnot,Villers-sur-Saulnot,70400,70567,6.65,47.55
70,etrelles-et-la-montbleuse,ETRELLES-ET-LA-MONTBLEUSE,etrelles et la montbleuse,Étrelles-et-la-Montbleuse,70700,70222,5.86195,47.46
70,saint-sauveur-70,SAINT-SAUVEUR,saint sauveur,Saint-Sauveur,70300,70473,6.38333,47.8
70,bucey-les-traves,BUCEY-LES-TRAVES,bucey les traves,Bucey-lès-Traves,70360,70105,5.98333,47.6167
70,tremblois,LE TREMBLOIS,le tremblois,Le Tremblois,70100,70505,5.58333,47.3833
70,jussey,JUSSEY,jussey,Jussey,70500,70292,5.9,47.8167
70,plancher-bas,PLANCHER-BAS,plancher bas,Plancher-Bas,70290,70413,6.73333,47.7167
70,autet,AUTET,autet,Autet,70180,70037,5.7,47.55
70,saint-valbert,SAINT-VALBERT,saint valbert,Saint-Valbert,70300,70475,6.4,47.85
70,chateney,CHATENEY,chateney,Châteney,70240,70140,6.31389,47.6923
70,betaucourt,BETAUCOURT,betaucourt,Betaucourt,70500,70066,5.91667,47.8667
70,lanterne-et-les-armonts,LA LANTERNE-ET-LES-ARMONTS,la lanterne et les armonts,La Lanterne-et-les-Armonts,70270,70295,6.52667,47.7937
70,belverne,BELVERNE,belverne,Belverne,70400,70064,6.65,47.6333
70,chargey-les-port,CHARGEY-LES-PORT,chargey les port,Chargey-lès-Port,70170,70133,6,47.7333
70,francourt,FRANCOURT,francourt,Francourt,70180,70251,5.75,47.65
70,montigny-les-vesoul,MONTIGNY-LES-VESOUL,montigny les vesoul,Montigny-lès-Vesoul,70000,70363,6.06667,47.6333
70,vantoux-et-longevelle,VANTOUX-ET-LONGEVELLE,vantoux et longevelle,Vantoux-et-Longevelle,70700,70521,5.85,47.4333
70,citey,CITEY,citey,Citey,70700,70156,5.78333,47.4333
70,villeneuve-bellenoye-et-la-maize,LA VILLENEUVE-BELLENOYE-ET-LA-MAIZE,la villeneuve bellenoye et la maize,La Villeneuve-Bellenoye-et-la-Maize,70240,70558,6.25056,47.7078
70,cerre-les-noroy,CERRE-LES-NOROY,cerre les noroy,Cerre-lès-Noroy,70000,70115,6.31667,47.6
70,mollans,MOLLANS,mollans,Mollans,70240,70351,6.36667,47.65
70,beaumotte-aubertans,BEAUMOTTE-AUBERTANS,beaumotte aubertans,Beaumotte-Aubertans,70190,70059,6.17917,47.42
70,combeaufontaine,COMBEAUFONTAINE,combeaufontaine,Combeaufontaine,70120,70165,5.88333,47.7167
70,rioz,RIOZ,rioz,Rioz,70190,70447,6.06667,47.4167
70,dampvalley-les-colombe,DAMPVALLEY-LES-COLOMBE,dampvalley les colombe,Dampvalley-lès-Colombe,70000,70199,6.25,47.6333
70,raze,RAZE,raze,Raze,70000,70439,6.01667,47.5833
70,magny-vernois,MAGNY-VERNOIS,magny vernois,Magny-Vernois,70200,70321,6.48333,47.6667
70,cugney,CUGNEY,cugney,Cugney,70700,70192,5.71667,47.3667
70,conflandey,CONFLANDEY,conflandey,Conflandey,70170,70167,6.05,47.7333
70,recologne-70,RECOLOGNE,recologne,Recologne,70130,70440,5.78333,47.5833
70,charmes-saint-valbert,CHARMES-SAINT-VALBERT,charmes saint valbert,Charmes-Saint-Valbert,70120,70135,5.71667,47.7333
70,adelans-et-le-val-de-bithaine,ADELANS-ET-LE-VAL-DE-BITHAINE,adelans et le val de bithaine,Adelans-et-le-Val-de-Bithaine,70200,70004,6.39778,47.7098
70,villargent,VILLARGENT,villargent,Villargent,70110,70553,6.48333,47.55
70,lambrey,LAMBREY,lambrey,Lambrey,70500,70293,5.93333,47.7667
70,cuve,CUVE,cuve,Cuve,70800,70194,6.21667,47.9
70,sauvigney-les-gray,SAUVIGNEY-LES-GRAY,sauvigney les gray,Sauvigney-lès-Gray,70100,70479,5.74112,47.4473
70,fontenois-la-ville,FONTENOIS-LA-VILLE,fontenois la ville,Fontenois-la-Ville,70210,70242,6.16667,47.9333
70,magny-70,LES MAGNY,les magny,Magny,70110,70317,6.45,47.5333
70,gourgeon,GOURGEON,gourgeon,Gourgeon,70120,70272,5.85,47.7167
70,villers-chemin-et-mont-les-etrelles,VILLERS-CHEMIN-ET-MONT-LES-ETRELLES,villers chemin et mont les etrelles,Villers-Chemin-et-Mont-lès-Étrelles,70700,70366,5.87001,47.4425
70,delain,DELAIN,delain,Delain,70180,70201,5.63333,47.5833
70,fahy-les-autrey,FAHY-LES-AUTREY,fahy les autrey,Fahy-lès-Autrey,70100,70225,5.48333,47.5167
70,demangevelle,DEMANGEVELLE,demangevelle,Demangevelle,70210,70202,6.03333,47.9333
70,mantoche,MANTOCHE,mantoche,Mantoche,70100,70331,5.53333,47.4167
70,thienans,THIENANS,thienans,Thiénans,70230,70501,6.28333,47.4667
70,etuz,ETUZ,etuz,Étuz,70150,70224,5.93333,47.35
70,bouhans-et-feurg,BOUHANS-ET-FEURG,bouhans et feurg,Bouhans-et-Feurg,70100,70080,5.5,47.4833
70,brevilliers,BREVILLIERS,brevilliers,Brevilliers,70400,70096,6.78333,47.5833
70,membrey,MEMBREY,membrey,Membrey,70180,70340,5.75,47.5833
70,vereux,VEREUX,vereux,Vereux,70180,70546,5.65,47.5167
70,fresne-saint-mames,FRESNE-SAINT-MAMES,fresne saint mames,Fresne-Saint-Mamès,70130,70255,5.86667,47.55
70,confracourt,CONFRACOURT,confracourt,Confracourt,70120,70169,5.88333,47.6667
70,vars-70,VARS,vars,Vars,70600,70523,5.53333,47.5333
70,echenoz-la-meline,ECHENOZ-LA-MELINE,echenoz la meline,Échenoz-la-Méline,70000,70207,6.13333,47.6
70,resie-saint-martin,LA RESIE-SAINT-MARTIN,la resie saint martin,La Résie-Saint-Martin,70140,70444,5.61667,47.3167
70,echavanne,ECHAVANNE,echavanne,Échavanne,70400,70205,6.73333,47.65
70,baties,LES BATIES,les baties,Bâties,70130,70053,5.9,47.5
70,andelarrot,ANDELARROT,andelarrot,Andelarrot,70000,70020,6.1,47.5833
70,motey-sur-saone,MOTEY-SUR-SAONE,motey sur saone,Motey-sur-Saône,70130,70375,5.75,47.5333
70,villers-pater,VILLERS-PATER,villers pater,Villers-Pater,70190,70565,6.16667,47.4667
70,georfans,GEORFANS,georfans,Georfans,70110,70264,6.53333,47.5167
70,noiron,NOIRON,noiron,Noiron,70100,70389,5.63333,47.3833
70,frasne-le-chateau,FRASNE-LE-CHATEAU,frasne le chateau,Frasne-le-Château,70700,70253,5.9,47.4667
70,oigney,OIGNEY,oigney,Oigney,70120,70392,5.85,47.7667
70,velleguindry-et-levrecey,VELLEGUINDRY-ET-LEVRECEY,velleguindry et levrecey,Velleguindry-et-Levrecey,70000,70535,6.1,47.55
70,courcuire,COURCUIRE,courcuire,Courcuire,70150,70181,5.81667,47.35
70,authoison,AUTHOISON,authoison,Authoison,70190,70038,6.15,47.4833
70,cendrecourt,CENDRECOURT,cendrecourt,Cendrecourt,70500,70114,5.93333,47.85
70,montagne-70,LA MONTAGNE,la montagne,La Montagne,70310,70352,6.6,47.9167
70,ronchamp,RONCHAMP,ronchamp,Ronchamp,70250,70451,6.65,47.7
70,attricourt,ATTRICOURT,attricourt,Attricourt,70100,70032,5.4,47.4833
70,ray-sur-saone,RAY-SUR-SAONE,ray sur saone,Ray-sur-Saône,70130,70438,5.83333,47.5833
70,vilory,VILORY,vilory,Vilory,70240,70569,6.23333,47.7167
70,bucey-les-gy,BUCEY-LES-GY,bucey les gy,Bucey-lès-Gy,70700,70104,5.85,47.4167
70,buffignecourt,BUFFIGNECOURT,buffignecourt,Buffignécourt,70500,70106,6.01667,47.8167
70,velorcey,VELORCEY,velorcey,Velorcey,70300,70541,6.25,47.7833
70,avrigney-virey,AVRIGNEY-VIREY,avrigney virey,Avrigney-Virey,70150,70045,5.77862,47.3345
70,germigney-70,GERMIGNEY,germigney,Germigney,70100,70265,5.54889,47.377
70,bourguignon-les-conflans,BOURGUIGNON-LES-CONFLANS,bourguignon les conflans,Bourguignon-lès-Conflans,70800,70087,6.16667,47.8
70,gezier-et-fontenelay,GEZIER-ET-FONTENELAY,gezier et fontenelay,Gézier-et-Fontenelay,70700,70268,5.9,47.35
70,menoux-70,MENOUX,menoux,Menoux,70160,70341,6.1,47.8
70,cenans,CENANS,cenans,Cenans,70230,70113,6.2,47.4333
70,pisseure,LA PISSEURE,la pisseure,La Pisseure,70800,70411,6.23333,47.8667
70,igny-70,IGNY,igny,Igny,70700,70289,5.76667,47.4833
70,chapelle-saint-quillain,LA CHAPELLE-SAINT-QUILLAIN,la chapelle saint quillain,La Chapelle-Saint-Quillain,70700,70129,5.81667,47.4833
70,magnivray,MAGNIVRAY,magnivray,Magnivray,70300,70314,6.46667,47.7833
70,chauvirey-le-vieil,CHAUVIREY-LE-VIEIL,chauvirey le vieil,Chauvirey-le-Vieil,70500,70144,5.75,47.7833
70,saulx,SAULX,saulx,Saulx,70240,70478,6.27917,47.6953
70,roye-70,ROYE,roye,Roye,70200,70455,6.55,47.6667
70,tresilley,TRESILLEY,tresilley,Trésilley,70190,70507,6.03333,47.45
70,visoncourt,VISONCOURT,visoncourt,Visoncourt,70300,70571,6.31667,47.75
70,vy-les-lure,VY-LES-LURE,vy les lure,Vy-lès-Lure,70200,70581,6.45,47.65
70,velloreille-les-choye,VELLOREILLE-LES-CHOYE,velloreille les choye,Velloreille-lès-Choye,70700,70540,5.73333,47.4
70,palante,PALANTE,palante,Palante,70200,70403,6.58333,47.65
70,magnoncourt,MAGNONCOURT,magnoncourt,Magnoncourt,70800,70315,6.28333,47.9
70,dampierre-sur-linotte,DAMPIERRE-SUR-LINOTTE,dampierre sur linotte,Dampierre-sur-Linotte,70230,70197,6.23333,47.5167
70,vallerois-le-bois,VALLEROIS-LE-BOIS,vallerois le bois,Vallerois-le-Bois,70000,70516,6.28333,47.55
70,lavoncourt,LAVONCOURT,lavoncourt,Lavoncourt,70120,70299,5.78333,47.6333
70,betoncourt-les-brotte,BETONCOURT-LES-BROTTE,betoncourt les brotte,Betoncourt-lès-Brotte,70300,70067,6.33333,47.75
70,demie,LA DEMIE,la demie,La Demie,70000,70203,6.16667,47.5833
70,linexert,LINEXERT,linexert,Linexert,70200,70304,6.48333,47.75
70,percey-le-grand,PERCEY-LE-GRAND,percey le grand,Percey-le-Grand,70600,70406,5.38949,47.6097
70,buthiers-70,BUTHIERS,buthiers,Buthiers,70190,70109,6.03333,47.35
70,clans-70,CLANS,clans,Clans,70000,70158,6.03333,47.6
70,pontcey,PONTCEY,pontcey,Pontcey,70360,70417,6.03333,47.6333
70,montot-70,MONTOT,montot,Montot,70180,70368,5.61667,47.5667
70,vanne,VANNE,vanne,Vanne,70130,70520,5.83333,47.6
70,magny-jobert,MAGNY-JOBERT,magny jobert,Magny-Jobert,70200,70319,6.6,47.65
70,breuches,BREUCHES,breuches,Breuches,70300,70093,6.33333,47.8
70,vergenne,LA VERGENNE,la vergenne,La Vergenne,70200,70544,6.53333,47.6167
70,granges-la-ville,GRANGES-LA-VILLE,granges la ville,Granges-la-Ville,70400,70276,6.56667,47.5667
70,melincourt,MELINCOURT,melincourt,Melincourt,70210,70338,6.13333,47.8833
70,oiselay-et-grachaux,OISELAY-ET-GRACHAUX,oiselay et grachaux,Oiselay-et-Grachaux,70700,70393,5.93333,47.4167
70,marast,MARAST,marast,Marast,70110,70332,6.38333,47.55
70,vougecourt,VOUGECOURT,vougecourt,Vougécourt,70500,70576,6,47.9333
70,rosieres-sur-mance,ROSIERES-SUR-MANCE,rosieres sur mance,Rosières-sur-Mance,70500,70454,5.8,47.8333
70,longine,LA LONGINE,la longine,La Longine,70310,70308,6.58333,47.8833
70,cemboing,CEMBOING,cemboing,Cemboing,70500,70112,5.85,47.8333
70,onay,ONAY,onay,Onay,70100,70394,5.68333,47.3833
70,saint-bresson-70,SAINT-BRESSON,saint bresson,Saint-Bresson,70280,70460,6.51667,47.8667
70,autoreille,AUTOREILLE,autoreille,Autoreille,70700,70039,5.81667,47.3667
70,luze-70,LUZE,luze,Luzé,70400,70312,6.73333,47.6
70,chaumercenne,CHAUMERCENNE,chaumercenne,Chaumercenne,70140,70142,5.63333,47.3
70,corbiere,LA CORBIERE,la corbiere,La Corbière,70300,70172,6.5,47.8
70,colombier-70,COLOMBIER,colombier,Colombier,70000,70163,6.21667,47.6667
70,coisevaux,COISEVAUX,coisevaux,Coisevaux,70400,70160,6.7,47.5833
70,girefontaine,GIREFONTAINE,girefontaine,Girefontaine,70210,70269,6.18333,47.9
70,ranzevelle,RANZEVELLE,ranzevelle,Ranzevelle,70500,70437,5.98333,47.9
70,dampvalley-saint-pancras,DAMPVALLEY-SAINT-PANCRAS,dampvalley saint pancras,Dampvalley-Saint-Pancras,70210,70200,6.2,47.9167
70,haut-du-them-chateau-lambert,HAUT-DU-THEM-CHATEAU-LAMBERT,haut du them chateau lambert,Haut-du-Them-Château-Lambert,70440,70283,6.72251,47.8428
70,echenans-sous-mont-vaudois,ECHENANS-SOUS-MONT-VAUDOIS,echenans sous mont vaudois,Échenans-sous-Mont-Vaudois,70400,70206,6.77167,47.6028
70,mailleroncourt-saint-pancras,MAILLERONCOURT-SAINT-PANCRAS,mailleroncourt saint pancras,Mailleroncourt-Saint-Pancras,70210,70323,6.13333,47.9167
70,bresilley,BRESILLEY,bresilley,Bresilley,70140,70092,5.65,47.25
70,melecey,MELECEY,melecey,Mélecey,70110,70336,6.48333,47.5167
70,mandrevillars,MANDREVILLARS,mandrevillars,Mandrevillars,70400,70330,6.78333,47.6167
70,ouge,OUGE,ouge,Ouge,70500,70400,5.7,47.8
70,hautevelle,HAUTEVELLE,hautevelle,Hautevelle,70800,70284,6.28333,47.85
70,flagy-70,FLAGY,flagy,Flagy,70000,70235,6.18333,47.7
70,chancey,CHANCEY,chancey,Chancey,70140,70126,5.68333,47.3167
70,briaucourt-70,BRIAUCOURT,briaucourt,Briaucourt,70800,70097,6.25,47.8167
70,savoyeux,SAVOYEUX,savoyeux,Savoyeux,70130,70481,5.75,47.55
70,anchenoncourt-et-chazel,ANCHENONCOURT-ET-CHAZEL,anchenoncourt et chazel,Anchenoncourt-et-Chazel,70210,70017,6.11667,47.8667
70,chaux-les-port,CHAUX-LES-PORT,chaux les port,Chaux-lès-Port,70170,70146,6.03333,47.7167
70,coulevon,COULEVON,coulevon,Coulevon,70000,70179,6.18333,47.65
70,senoncourt,SENONCOURT,senoncourt,Senoncourt,70160,70488,6.06667,47.8333
70,jonvelle,JONVELLE,jonvelle,Jonvelle,70500,70291,5.91667,47.9333
70,errevet,ERREVET,errevet,Errevet,70400,70215,6.76667,47.6833
70,velleclaire,VELLECLAIRE,velleclaire,Velleclaire,70700,70531,5.86667,47.4333
70,brotte-les-luxeuil,BROTTE-LES-LUXEUIL,brotte les luxeuil,Brotte-lès-Luxeuil,70300,70098,6.35,47.75
70,vauvillers-70,VAUVILLERS,vauvillers,Vauvillers,70210,70526,6.1,47.9167
70,hurecourt,HURECOURT,hurecourt,Hurecourt,70210,70287,6.06667,47.9
70,selles-70,SELLES,selles,Selles,70210,70485,6.08333,47.9667
70,auvet-et-la-chapelotte,AUVET-ET-LA-CHAPELOTTE,auvet et la chapelotte,Auvet-et-la-Chapelotte,70100,70043,5.51667,47.5167
70,courmont-70,COURMONT,courmont,Courmont,70400,70182,6.63333,47.6167
70,villers-la-ville,VILLERS-LA-VILLE,villers la ville,Villers-la-Ville,70110,70562,6.46667,47.55
70,vouhenans,VOUHENANS,vouhenans,Vouhenans,70200,70577,6.48333,47.65
70,creveney,CREVENEY,creveney,Creveney,70240,70188,6.3,47.6833
70,vesoul,VESOUL,vesoul,Vesoul,70000,70550,6.16667,47.6333
70,ternuay-melay-et-saint-hilaire,TERNUAY-MELAY-ET-SAINT-HILAIRE,ternuay melay et saint hilaire,Ternuay-Melay-et-Saint-Hilaire,70270,70498,6.62917,47.785
70,bouligney,BOULIGNEY,bouligney,Bouligney,70800,70083,6.25,47.9
70,malbouhans,MALBOUHANS,malbouhans,Malbouhans,70200,70328,6.58333,47.7167
70,roche-sur-linotte-et-sorans-les-cordiers,ROCHE-SUR-LINOTTE-ET-SORANS-LES-CORDIERS,roche sur linotte et sorans les cordiers,Roche-sur-Linotte-et-Sorans-les-Cordiers,70230,70449,6.20306,47.4731
70,fondremand,FONDREMAND,fondremand,Fondremand,70190,70239,6.03333,47.4667
70,montbozon,MONTBOZON,montbozon,Montbozon,70230,70357,6.26667,47.4667
70,mailleroncourt-charette,MAILLERONCOURT-CHARETTE,mailleroncourt charette,Mailleroncourt-Charette,70240,70322,6.26667,47.7333
70,echenoz-le-sec,ECHENOZ-LE-SEC,echenoz le sec,Échenoz-le-Sec,70000,70208,6.11667,47.5333
70,renaucourt,RENAUCOURT,renaucourt,Renaucourt,70120,70442,5.76667,47.6333
70,boult,BOULT,boult,Boult,70190,70085,6,47.3833
70,cote,LA COTE,la cote,La Côte,70200,70178,6.58333,47.6833
70,charcenne,CHARCENNE,charcenne,Charcenne,70700,70130,5.78333,47.3667
70,comberjon,COMBERJON,comberjon,Comberjon,70000,70166,6.2,47.65
70,champlitte,CHAMPLITTE,champlitte,Champlitte,70600,70122,5.51417,47.6162
70,faucogney-et-la-mer,FAUCOGNEY-ET-LA-MER,faucogney et la mer,Faucogney-et-la-Mer,70310,70227,6.56667,47.85
70,froideconche,FROIDECONCHE,froideconche,Froideconche,70300,70258,6.41667,47.8167
70,chatenois-70,CHATENOIS,chatenois,Châtenois,70240,70141,6.31667,47.6833
70,oyrieres,OYRIERES,oyrieres,Oyrières,70600,70402,5.56667,47.5333
70,tartecourt,TARTECOURT,tartecourt,Tartécourt,70500,70496,5.98333,47.8333
70,boursieres,BOURSIERES,boursieres,Boursières,70000,70090,6.05,47.6167
70,montureux-les-baulay,MONTUREUX-LES-BAULAY,montureux les baulay,Montureux-lès-Baulay,70500,70372,5.98333,47.8167
70,basse-vaivre,LA BASSE-VAIVRE,la basse vaivre,La Basse-Vaivre,70210,70051,6.05,47.95
70,lomont,LOMONT,lomont,Lomont,70200,70306,6.61667,47.6167
70,marnay-70,MARNAY,marnay,Marnay,70150,70334,5.76667,47.2833
70,argillieres,ARGILLIERES,argillieres,Argillières,70600,70027,5.63333,47.6667
70,aisey-et-richecourt,AISEY-ET-RICHECOURT,aisey et richecourt,Aisey-et-Richecourt,70500,70009,5.95,47.8833
70,conflans-sur-lanterne,CONFLANS-SUR-LANTERNE,conflans sur lanterne,Conflans-sur-Lanterne,70800,70168,6.21001,47.8153
70,purgerot,PURGEROT,purgerot,Purgerot,70160,70427,6,47.75
70,saulnot,SAULNOT,saulnot,Saulnot,70400,70477,6.63333,47.5667
70,angirey,ANGIREY,angirey,Angirey,70700,70022,5.78333,47.45
70,sauvigney-les-pesmes,SAUVIGNEY-LES-PESMES,sauvigney les pesmes,Sauvigney-lès-Pesmes,70140,70480,5.56667,47.3
70,lievans,LIEVANS,lievans,Liévans,70240,70303,6.35,47.6333
70,vandelans,VANDELANS,vandelans,Vandelans,70190,70519,6.16667,47.4
70,scey-sur-saone-et-saint-albin,SCEY-SUR-SAONE-ET-SAINT-ALBIN,scey sur saone et saint albin,Scey-sur-Saône-et-Saint-Albin,70360,70482,5.96667,47.6667
70,bard-les-pesmes,BARD-LES-PESMES,bard les pesmes,Bard-lès-Pesmes,70140,70048,5.63333,47.2667
70,noidans-le-ferroux,NOIDANS-LE-FERROUX,noidans le ferroux,Noidans-le-Ferroux,70130,70387,5.95,47.5667
70,cubry-les-faverney,CUBRY-LES-FAVERNEY,cubry les faverney,Cubry-lès-Faverney,70160,70190,6.13333,47.8167
70,quenoche,QUENOCHE,quenoche,Quenoche,70190,70431,6.1,47.4667
70,bourguignon-les-morey,BOURGUIGNON-LES-MOREY,bourguignon les morey,Bourguignon-lès-Morey,70120,70089,5.7,47.7167
70,bourguignon-les-la-charite,BOURGUIGNON-LES-LA-CHARITE,bourguignon les la charite,Bourguignon-lès-la-Charité,70190,70088,5.97028,47.5073
70,quarte,LA QUARTE,la quarte,La Quarte,70120,70430,5.7,47.7667
70,cirey,CIREY,cirey,Cirey,70190,70154,6.13333,47.4
70,valay,VALAY,valay,Valay,70140,70514,5.63333,47.3333
70,vaux-le-moncelot,VAUX-LE-MONCELOT,vaux le moncelot,Vaux-le-Moncelot,70700,70527,5.9,47.4667
70,rochelle-70,LA ROCHELLE,la rochelle,La Rochelle,70120,70450,5.73333,47.75
70,colombe-les-vesoul,COLOMBE-LES-VESOUL,colombe les vesoul,Colombe-lès-Vesoul,70000,70162,6.21667,47.6167
70,larret,LARRET,larret,Larret,70600,70297,5.63333,47.6333
70,bougey,BOUGEY,bougey,Bougey,70500,70078,5.86667,47.7833
70,chauvirey-le-chatel,CHAUVIREY-LE-CHATEL,chauvirey le chatel,Chauvirey-le-Châtel,70500,70143,5.75,47.7833
70,meurcourt,MEURCOURT,meurcourt,Meurcourt,70300,70344,6.23333,47.7667
70,equevilley,EQUEVILLEY,equevilley,Équevilley,70160,70214,6.18333,47.7667
70,genevrey,GENEVREY,genevrey,Genevrey,70240,70263,6.31667,47.7167
70,chapelle-les-luxeuil,LA CHAPELLE-LES-LUXEUIL,la chapelle les luxeuil,La Chapelle-lès-Luxeuil,70300,70128,6.36667,47.7667
70,creuse-70,LA CREUSE,la creuse,La Creuse,70240,70186,6.35,47.6833
70,bouhans-les-lure,BOUHANS-LES-LURE,bouhans les lure,Bouhans-lès-Lure,70200,70081,6.41667,47.7
70,bay,BAY,bay,Bay,70150,70057,5.71667,47.2833
70,vezet,VEZET,vezet,Vezet,70130,70551,5.88333,47.5333
70,courchaton,COURCHATON,courchaton,Courchaton,70110,70180,6.53333,47.5167
70,beulotte-saint-laurent,BEULOTTE-SAINT-LAURENT,beulotte saint laurent,Beulotte-Saint-Laurent,70310,70071,6.68333,47.8667
70,granges-le-bourg,GRANGES-LE-BOURG,granges le bourg,Granges-le-Bourg,70400,70277,6.58333,47.5667
70,choye,CHOYE,choye,Choye,70700,70152,5.75,47.3833
70,andelarre,ANDELARRE,andelarre,Andelarre,70000,70019,6.1,47.5833
70,pomoy,POMOY,pomoy,Pomoy,70240,70416,6.35,47.6667
70,saint-barthelemy-70,SAINT-BARTHELEMY,saint barthelemy,Saint-Barthélemy,70270,70459,6.58333,47.75
70,fleurey-les-lavoncourt,FLEUREY-LES-LAVONCOURT,fleurey les lavoncourt,Fleurey-lès-Lavoncourt,70120,70237,5.78333,47.6667
70,motey-besuche,MOTEY-BESUCHE,motey besuche,Motey-Besuche,70140,70374,5.66667,47.3
70,rignovelle,RIGNOVELLE,rignovelle,Rignovelle,70200,70445,6.48333,47.7667
70,velleminfroy,VELLEMINFROY,velleminfroy,Velleminfroy,70240,70537,6.31667,47.6667
70,neuvelle-les-scey,LA NEUVELLE-LES-SCEY,la neuvelle les scey,La Neuvelle-lès-Scey,70360,70386,5.93333,47.7
70,vitrey-sur-mance,VITREY-SUR-MANCE,vitrey sur mance,Vitrey-sur-Mance,70500,70572,5.76139,47.8142
70,dampierre-les-conflans,DAMPIERRE-LES-CONFLANS,dampierre les conflans,Dampierre-lès-Conflans,70800,70196,6.18333,47.85
70,saint-germain-70,SAINT-GERMAIN,saint germain,Saint-Germain,70200,70464,6.53333,47.7167
70,bougnon,BOUGNON,bougnon,Bougnon,70170,70079,6.11667,47.7
70,borey,BOREY,borey,Borey,70110,70077,6.35,47.6
70,faverney,FAVERNEY,faverney,Faverney,70160,70228,6.1,47.7667
70,navenne,NAVENNE,navenne,Navenne,70000,70378,6.16667,47.6
70,baignes,BAIGNES,baignes,Baignes,70000,70047,6.05,47.5833
70,courtesoult-et-gatey,COURTESOULT-ET-GATEY,courtesoult et gatey,Courtesoult-et-Gatey,70600,70183,5.61667,47.6167
70,aillevans,AILLEVANS,aillevans,Aillevans,70110,70005,6.41667,47.5833
70,vaivre-et-montoille,VAIVRE-ET-MONTOILLE,vaivre et montoille,Vaivre-et-Montoille,70000,70513,6.1,47.6333
70,auxon-70,AUXON,auxon,Auxon,70000,70044,6.16667,47.6833
70,amblans-et-velotte,AMBLANS-ET-VELOTTE,amblans et velotte,Amblans-et-Velotte,70200,70014,6.41667,47.6833
70,villeparois,VILLEPAROIS,villeparois,Villeparois,70000,70559,6.18333,47.65
70,chargey-les-gray,CHARGEY-LES-GRAY,chargey les gray,Chargey-lès-Gray,70100,70132,5.58333,47.4833
70,val-saint-eloi,LE VAL-SAINT-ELOI,le val saint eloi,Le Val-Saint-Éloi,70160,70518,6.18334,47.737
70,montcourt,MONTCOURT,montcourt,Montcourt,70500,70359,5.95,47.9333
70,quincey-70,QUINCEY,quincey,Quincey,70000,70433,6.18333,47.6167
70,breurey-les-faverney,BREUREY-LES-FAVERNEY,breurey les faverney,Breurey-lès-Faverney,70160,70095,6.13333,47.75
70,vauchoux,VAUCHOUX,vauchoux,Vauchoux,70170,70524,6.03333,47.6667
70,andornay,ANDORNAY,andornay,Andornay,70200,70021,6.6,47.65
70,amage,AMAGE,amage,Amage,70280,70011,6.5,47.8333
70,grandecourt,GRANDECOURT,grandecourt,Grandecourt,70120,70274,5.85,47.6333
70,brotte-les-ray,BROTTE-LES-RAY,brotte les ray,Brotte-lès-Ray,70180,70099,5.73333,47.6
70,loulans-verchamp,LOULANS-VERCHAMP,loulans verchamp,Loulans-Verchamp,70230,70309,6.20612,47.4467
